num__CustomerID,num__Recency,num__Frequency,num__MonetaryTotal,num__MonetaryAvg,num__MonetaryStd,num__AvgQuantityPerTransaction,num__CustomerTenureDays,num__FirstPurchaseDaysAgo,num__PreferredDayOfWeek,num__PreferredHour,num__PreferredMonth,num__WeekendPurchaseRatio,num__AvgDaysBetweenPurchases,num__UniqueProducts,num__AvgProductsPerTransaction,num__UniqueCountries,num__NegativeQuantityCount,num__ZeroPriceCount,num__ReturnRatio,num__Age,num__SupportTicketsCount,num__SatisfactionScore,num__RegYear,num__RegMonth,num__RegDay,num__RegWeekday,num__IsPrivateIP,num__IpFirstOctet,cat_low__RFMSegment_Champions,cat_low__RFMSegment_Dormants,cat_low__RFMSegment_Fidèles,cat_low__RFMSegment_Potentiels,cat_low__AgeCategory_18-24,cat_low__AgeCategory_25-34,cat_low__AgeCategory_35-44,cat_low__AgeCategory_45-54,cat_low__AgeCategory_55-64,cat_low__AgeCategory_65+,cat_low__AgeCategory_Inconnu,cat_low__SpendingCategory_High,cat_low__SpendingCategory_Low,cat_low__SpendingCategory_Medium,cat_low__SpendingCategory_VIP,cat_low__CustomerType_Hyperactif,cat_low__CustomerType_Nouveau,cat_low__CustomerType_Occasionnel,cat_low__CustomerType_Perdu,cat_low__CustomerType_Régulier,cat_low__FavoriteSeason_Automne,cat_low__FavoriteSeason_Hiver,cat_low__FavoriteSeason_Printemps,cat_low__FavoriteSeason_Été,cat_low__PreferredTimeOfDay_Après-midi,cat_low__PreferredTimeOfDay_Matin,cat_low__PreferredTimeOfDay_Midi,cat_low__PreferredTimeOfDay_Soir,cat_low__Region_Afrique,cat_low__Region_Amérique du Nord,cat_low__Region_Amérique du Sud,cat_low__Region_Asie,cat_low__Region_Autre,cat_low__Region_Europe centrale,cat_low__Region_Europe continentale,cat_low__Region_Europe de l'Est,cat_low__Region_Europe du Nord,cat_low__Region_Europe du Sud,cat_low__Region_Moyen-Orient,cat_low__Region_Océanie,cat_low__Region_UK,cat_low__LoyaltyLevel_Ancien,cat_low__LoyaltyLevel_Jeune,cat_low__LoyaltyLevel_Nouveau,cat_low__LoyaltyLevel_Établi,cat_low__ChurnRiskCategory_Critique,cat_low__ChurnRiskCategory_Faible,cat_low__ChurnRiskCategory_Moyen,cat_low__ChurnRiskCategory_Élevé,cat_low__WeekendPreference_Inconnu,cat_low__WeekendPreference_Semaine,cat_low__WeekendPreference_Weekend,cat_low__BasketSizeCategory_Grand,cat_low__BasketSizeCategory_Moyen,cat_low__BasketSizeCategory_Petit,cat_low__ProductDiversity_Explorateur,cat_low__ProductDiversity_Modéré,cat_low__ProductDiversity_Spécialisé,cat_low__Gender_F,cat_low__Gender_M,cat_low__Gender_Unknown,cat_low__AccountStatus_Active,cat_low__AccountStatus_Closed,cat_low__AccountStatus_Pending,cat_low__AccountStatus_Suspended,cat_high__Country,Churn
1.3844598233731333,1.7113328833430672,-0.623784029302259,-0.46916901748914586,-0.20297512952884755,-0.39620058836649785,-0.09196246210967238,-1.0061943586834667,0.31769587000338867,-1.3676708574761034,-0.6476527824316748,-1.3265336966018955,-0.4679294353718749,-0.5416603271474936,-0.6512900406699496,-0.02426532006251865,0.0,-0.39692299048726787,0.0,-0.3772764897980894,0.7852233555907588,-0.14141697687525076,-0.2803055366793978,0.999714081480948,-0.7824372355936782,-1.3613906112606873,-1.5116772354592873,-0.28634345506301645,-0.31116753976417705,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9013440091507006,1
0.7282767499377445,0.16833272461396076,0.689801368045125,0.27042377990470384,-0.44509467625368704,-0.3982554403324957,-0.3729463153962282,0.9405542504235259,1.1959695752680088,-0.8231871383738796,0.23258110025917902,-0.4621982509121566,-0.4679294353718749,-0.35142370411949597,1.5828230512322519,0.12188551289528429,0.0,1.7497514569825368,0.0,0.12945197324181934,-0.0072898219072113765,-0.15583932681131724,-0.34457859823390924,-1.000286000291832,0.9147712909468526,-0.8993917303971415,0.4812861170010813,-0.28634345506301645,0.5059249571568304,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9013440091507006,1
0.6520710915866489,0.20815208354890546,0.36140501870827907,-0.22063766889993455,-0.20736384507258554,-0.13083440465056145,-0.2731406708525494,0.48957001665356625,0.7230529647409057,-0.27870341927165593,-0.20753584108624784,-1.6146455118318084,-0.4679294353718749,0.19887165579018998,-0.34732907578529626,-0.7758981752740768,0.0,-0.1822555457402874,0.0,-0.12293778046459695,1.577736533088729,-0.14141697687525076,-0.023213290461352013,-1.000286000291832,0.9147712909468526,1.7571018345682468,1.4777677932312656,-0.28634345506301645,-1.3961592160035474,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9013440091507006,1
0.6171677366166813,-0.8470609282271286,1.182395892050394,-0.03241191448886355,-0.1486918144914079,0.5779029639916085,0.04864184343448426,1.4291205036743155,0.8919517542148712,0.26578029983056783,-1.0877697237771016,-1.0384218813719825,0.3625910886388889,0.3529925253355961,-0.3017349310525983,-0.9069394296366181,0.0,0.46174678850065404,0.0,0.3784728179357174,1.6437792978802266,-0.15583932681131724,-0.2803055366793978,-1.000286000291832,0.6319032031900975,-0.43739284953359575,1.4777677932312656,-0.28634345506301645,0.09068122921336758,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9013440091507006,0
-0.24901718922134508,1.6914232038755947,-0.623784029302259,-0.45821871206572234,-0.04378678755754082,-0.0759336749758092,-0.24189647922917215,-1.0061943586834667,0.30080599105599215,-0.27870341927165593,-1.0877697237771016,-1.3265336966018955,-0.4679294353718749,-0.5416603271474936,-0.6968841854026475,-0.2319533458446597,0.0,-0.39692299048726787,0.0,-0.3772764897980894,-0.0072898219072113765,-0.15583932681131724,-0.023213290461352013,0.999714081480948,-1.6310414988639435,1.7571018345682468,-1.5116772354592873,-0.28634345506301645,0.22463081887254913,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9013440091507006,1
1.1162857126872163,1.412687691330982,-0.623784029302259,-0.5385422461857217,-0.34949796006426403,-0.056943768728939706,-0.49896251112232526,-1.0061943586834667,0.06434768579244053,-0.8231871383738796,1.9930488656408867,-1.0384218813719825,-0.4679294353718749,-0.5416603271474936,-0.7576763783795781,-0.5088707135541811,0.0,-0.39692299048726787,0.0,-0.3772764897980894,-2.0546155304436344,-0.11978345197115102,-0.2803055366793978,-1.000286000291832,0.06616702767658728,-0.09089368888593641,-0.01695472111401085,-0.28634345506301645,-0.9273356521964121,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9013440091507006,1
1.2006354871979712,1.4624618899996629,-0.45958585463383594,-0.46386296695452883,-0.4393049126041201,-0.37746261265343517,-0.3883849260877662,-0.4800460859518471,0.7061630857935092,0.26578029983056783,0.6726980416046059,-1.0384218813719825,-0.4679294353718749,-0.146960539287307,-0.43851736525069224,-0.093494661989899,0.0,-0.39692299048726787,0.0,-0.3772764897980894,-0.0072898219072113765,-0.1342058019072175,-0.21603247512488635,-1.000286000291832,1.1976393787036077,-1.2458908910448008,0.4812861170010813,-0.28634345506301645,-0.9407306111623303,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9013440091507006,1
1.229139893756778,-0.7972867295584478,-0.13118950529698997,-0.2997549408233247,-0.23253554070955856,-0.2698538291571373,-0.3300111251460365,1.6470962166631293,1.1790796963206125,1.899231457137239,-1.0877697237771016,-1.3265336966018955,1.644586432388063,1.0650631630262186,-0.271338834564133,-0.4223340361449557,0.0,0.03241189900669307,0.0,0.23786829556663697,-0.469589175447694,-0.148628151843284,-0.21603247512488635,-1.000286000291832,0.9147712909468526,0.024606031329950033,0.9795269551161735,-0.28634345506301645,-1.2889995442762023,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9013440091507006,0
1.6095864629294234,-0.8570157679608648,1.674990416055663,0.31319911505735654,-0.23667885537500974,-0.4145876618152252,-0.31059173263935475,1.6846782361439594,1.1706347568469142,-0.27870341927165593,-0.6476527824316748,1.2664726404673212,0.13765844671930696,-0.0448901040533901,0.7773264942879207,-0.6242529500998151,0.0,-0.1822555457402874,0.0,-0.2814387152666284,-1.3281451177371617,-0.1342058019072175,-0.34457859823390924,-1.000286000291832,0.6319032031900975,0.9486037930570416,0.4812861170010813,-0.28634345506301645,-1.2756045853102842,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.9013440091507006,0
-0.7719857911880246,-0.8271512487596563,1.018197717381971,0.43425372690024117,-0.24019053509747207,-0.3200074835332328,-0.1486751554106113,1.0683331166583478,0.5034845384247507,-1.3676708574761034,-0.20753584108624784,0.11402537954766932,-0.09997730448103019,-0.20830241714583278,0.898910880241782,-0.3892927593159786,0.0,1.5350840122355562,0.0,0.37608120620238183,-0.0072898219072113765,-0.1630505017793505,-0.34457859823390924,-1.000286000291832,-1.6310414988639435,-0.7838920101812551,0.9795269551161735,-0.28634345506301645,1.443572084771101,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9013440091507006,0
